seed,scenario,model,episode,total_cost,sustainability_score,bullwhip_ratio,inv_turnover
123,Stable_Operations,M3: PPO + Priors,46,14847709.946585953,0.41963996581846846,15.939114502210773,0.015527738822736293
123,Stable_Operations,M3: PPO + Priors,47,15436957.593911529,0.41594323055616167,16.37716860465568,0.01477252833111499
123,Stable_Operations,M3: PPO + Priors,48,15331328.564985633,0.4151128292358937,16.634373541664893,0.014850778463546047
123,Stable_Operations,M3: PPO + Priors,49,15094508.832449496,0.4167399133441054,12.966570621680878,0.014841211274355526
123,Stable_Operations,M1: Base-Stock,0,45686618.20277023,0.5728416572363259,0.0,0.0087514326059938
123,Stable_Operations,M1: Base-Stock,1,44485244.89135742,0.5728416572363259,0.0,0.008970876792798298
123,Stable_Operations,M1: Base-Stock,2,45026195.14897156,0.5728416572363259,0.0,0.008854221246841376
123,Stable_Operations,M1: Base-Stock,3,45430492.23942757,0.5728416572363259,0.0,0.008748521041183123
123,Stable_Operations,M1: Base-Stock,4,44103455.478775024,0.5728416572363259,0.0,0.009071161649245816
123,Stable_Operations,M1: Base-Stock,5,45261852.00093269,0.5728416572363259,0.0,0.008785213196672656
123,Stable_Operations,M1: Base-Stock,6,44928340.92953491,0.5728416572363259,0.0,0.008856845513474966
123,Stable_Operations,M1: Base-Stock,7,44947687.01440811,0.5728416572363259,0.0,0.008886360410155229
123,Stable_Operations,M1: Base-Stock,8,45431108.36882019,0.5728416572363259,0.0,0.008780158336853403
123,Stable_Operations,M1: Base-Stock,9,45940099.019779205,0.5728416572363259,0.0,0.00866787456027699
123,Stable_Operations,M1: Base-Stock,10,45497787.41543579,0.5728416572363259,0.0,0.008735225815850641
123,Stable_Operations,M1: Base-Stock,11,44750300.07245445,0.5728416572363259,0.0,0.008896629323756816
123,Stable_Operations,M1: Base-Stock,12,45568581.00159836,0.5728416572363259,0.0,0.008737156605196875
123,Stable_Operations,M1: Base-Stock,13,46588865.24133301,0.5728416572363259,0.0,0.008507494083072378
123,Stable_Operations,M1: Base-Stock,14,45318279.0847168,0.5728416572363259,0.0,0.008814483391482072
123,Stable_Operations,M1: Base-Stock,15,45897014.18503189,0.5728416572363259,0.0,0.00868028879890111
123,Stable_Operations,M1: Base-Stock,16,45694235.64792633,0.5728416572363259,0.0,0.008729210756171335
123,Stable_Operations,M1: Base-Stock,17,46030779.337337494,0.5728416572363259,0.0,0.008648135682753355
123,Stable_Operations,M1: Base-Stock,18,45072524.383449554,0.5728416572363259,0.0,0.008877250838183984
123,Stable_Operations,M1: Base-Stock,19,44147949.97822952,0.5728416572363259,0.0,0.009028257139271268
123,Stable_Operations,M1: Base-Stock,20,45630898.12836838,0.5728416572363259,0.0,0.00871992422607085
123,Stable_Operations,M1: Base-Stock,21,44031178.094112396,0.5728416572363259,0.0,0.009053021890512372
123,Stable_Operations,M1: Base-Stock,22,45060694.79514694,0.5728416572363259,0.0,0.008895898305023941
123,Stable_Operations,M1: Base-Stock,23,45612593.454055786,0.5728416572363259,0.0,0.008754231955839369
123,Stable_Operations,M1: Base-Stock,24,45697798.85871506,0.5728416572363259,0.0,0.00873112215604498
123,Stable_Operations,M1: Base-Stock,25,45324885.41017532,0.5728416572363259,0.0,0.008784490950103035
123,Stable_Operations,M1: Base-Stock,26,44660448.9797554,0.5728416572363259,0.0,0.008945532898743495
123,Stable_Operations,M1: Base-Stock,27,45454322.473903656,0.5728416572363259,0.0,0.008774107183477643
123,Stable_Operations,M1: Base-Stock,28,45840064.26131821,0.5728416572363259,0.0,0.008690683042426811
123,Stable_Operations,M1: Base-Stock,29,45983540.92111206,0.5728416572363259,0.0,0.008635970642518727
123,Stable_Operations,M1: Base-Stock,30,44177829.60207367,0.5728416572363259,0.0,0.009021650081455649
123,Stable_Operations,M1: Base-Stock,31,45027135.01734543,0.5728416572363259,0.0,0.00884222704670947
123,Stable_Operations,M1: Base-Stock,32,45318302.52868271,0.5728416572363259,0.0,0.008785073747227324
123,Stable_Operations,M1: Base-Stock,33,45722971.29476166,0.5728416572363259,0.0,0.008689097064832767
123,Stable_Operations,M1: Base-Stock,34,45004673.07626724,0.5728416572363259,0.0,0.008852721794972178
123,Stable_Operations,M1: Base-Stock,35,45506590.40787125,0.5728416572363259,0.0,0.008732900205290977
123,Stable_Operations,M1: Base-Stock,36,44210712.801021576,0.5728416572363259,0.0,0.009014683612857479
123,Stable_Operations,M1: Base-Stock,37,45762554.21396637,0.5728416572363259,0.0,0.008682947838636138
123,Stable_Operations,M1: Base-Stock,38,45583334.07759857,0.5728416572363259,0.0,0.008731430425824943
123,Stable_Operations,M1: Base-Stock,39,44569548.309921265,0.5728416572363259,0.0,0.008966727839791626
123,Stable_Operations,M1: Base-Stock,40,45976062.18667984,0.5728416572363259,0.0,0.008649623584737674
123,Stable_Operations,M1: Base-Stock,41,44637742.8531723,0.5728416572363259,0.0,0.008952219739065246
123,Stable_Operations,M1: Base-Stock,42,44681958.94962311,0.5728416572363259,0.0,0.008927095347768307
123,Stable_Operations,M1: Base-Stock,43,44905951.618206024,0.5728416572363259,0.0,0.008879409218381724
123,Stable_Operations,M1: Base-Stock,44,44580372.353378296,0.5728416572363259,0.0,0.00896369101346264
123,Stable_Operations,M1: Base-Stock,45,44965694.13483429,0.5728416572363259,0.0,0.008886869936331074
123,Stable_Operations,M1: Base-Stock,46,45941307.33123016,0.5728416572363259,0.0,0.008659553822285079
123,Stable_Operations,M1: Base-Stock,47,44390443.97376251,0.5728416572363259,0.0,0.008976031233283199
123,Stable_Operations,M1: Base-Stock,48,45536924.06096649,0.5728416572363259,0.0,0.008742140719490974
123,Stable_Operations,M1: Base-Stock,49,45216069.69075394,0.5728416572363259,0.0,0.008826101045819601
456,Stable_Operations,M2: Vanilla PPO,0,25117711.095291615,0.6496205498053718,11.979285418438396,0.011142148643170991
456,Stable_Operations,M2: Vanilla PPO,1,25899558.515691757,0.6512903492064736,9.841863494553518,0.011150547674689745
456,Stable_Operations,M2: Vanilla PPO,2,25268149.30760181,0.6527449533020232,9.280826424230808,0.011242312809519685
456,Stable_Operations,M2: Vanilla PPO,3,25525227.7205261,0.6519220466386266,10.093482813633274,0.011021097872080594
456,Stable_Operations,M2: Vanilla PPO,4,25407273.939486027,0.6526904980493944,9.282618305801913,0.01100410825480476
456,Stable_Operations,M2: Vanilla PPO,5,25416005.749486327,0.6516683101707024,7.971986383380893,0.011000828572175032
456,Stable_Operations,M2: Vanilla PPO,6,25435397.35885477,0.651445557325941,8.559731364384959,0.010979034973712689
456,Stable_Operations,M2: Vanilla PPO,7,25575767.45944178,0.6520394399582123,8.694173937493913,0.011009957709521432
456,Stable_Operations,M2: Vanilla PPO,8,25427253.654286027,0.6524875752746445,9.267695056995903,0.011131203798118723
456,Stable_Operations,M2: Vanilla PPO,9,26011414.152863145,0.6506823169171763,10.32467151831389,0.011157087231174232
456,Stable_Operations,M2: Vanilla PPO,10,25674110.533736706,0.6507284349220627,9.14224072563347,0.010885405072791718
456,Stable_Operations,M2: Vanilla PPO,11,25563729.78024113,0.6521763739721855,8.163867684776683,0.011017052207833057
456,Stable_Operations,M2: Vanilla PPO,12,25111800.874616623,0.6517372447858086,11.583789604833001,0.011246857594744683
456,Stable_Operations,M2: Vanilla PPO,13,25627422.879578233,0.6520342501418414,10.800081735200635,0.011071004607096977
456,Stable_Operations,M2: Vanilla PPO,14,24861962.92978096,0.6523113838170675,9.57652313766131,0.011247691074807324
456,Stable_Operations,M2: Vanilla PPO,15,25303987.243005037,0.650908558539528,10.026772018118887,0.011423894732023583
456,Stable_Operations,M2: Vanilla PPO,16,25073566.959800005,0.6516128645007766,9.8023109097515,0.011222976713061513
456,Stable_Operations,M2: Vanilla PPO,17,24773299.245441794,0.651922280561565,10.407309740989072,0.011515881554271612
456,Stable_Operations,M2: Vanilla PPO,18,25490174.0425936,0.6525058341148142,10.283982146864911,0.01134268422075882
456,Stable_Operations,M2: Vanilla PPO,19,25253971.81097734,0.6518796942928808,8.769875070047226,0.011412010175232846
456,Stable_Operations,M2: Vanilla PPO,20,25835915.53823757,0.6504192330100284,10.517408252624302,0.010849223965112521
456,Stable_Operations,M2: Vanilla PPO,21,25543546.742565393,0.6531123367099173,10.066624474080344,0.011339321279166476
456,Stable_Operations,M2: Vanilla PPO,22,25781398.481945515,0.6494361466557507,10.492938781605975,0.010813276003213374
456,Stable_Operations,M2: Vanilla PPO,23,25766732.144123435,0.6486808515229175,11.532822936947735,0.01091115529899092
456,Stable_Operations,M2: Vanilla PPO,24,26189634.95432329,0.6515356086576332,10.569228833754478,0.010832710940591317
456,Stable_Operations,M2: Vanilla PPO,25,25432888.32136917,0.6511422378242092,10.570213456797395,0.010869110123887825
456,Stable_Operations,M2: Vanilla PPO,26,24875567.52246058,0.6517800871194188,10.55175405807448,0.011399157673180125
456,Stable_Operations,M2: Vanilla PPO,27,25123775.74874115,0.6497973344250757,12.612945994661073,0.011157352699773854
456,Stable_Operations,M2: Vanilla PPO,28,25464111.225043178,0.6502895817396184,12.088757122765363,0.011009717074922636
456,Stable_Operations,M2: Vanilla PPO,29,25320936.986881137,0.6511233521057251,10.96828965228715,0.011196398318899776
456,Stable_Operations,M2: Vanilla PPO,30,25973632.911224246,0.6497148519503605,9.738498786193517,0.010882815959070794
456,Stable_Operations,M2: Vanilla PPO,31,25077808.2757926,0.6520832688618248,9.34139763271567,0.011146278113085082
456,Stable_Operations,M2: Vanilla PPO,32,25222642.4266845,0.6499109296982292,11.771988777740402,0.011163086068574938
456,Stable_Operations,M2: Vanilla PPO,33,25710128.84893143,0.6529461514580935,10.894389937560012,0.01113259466998903
456,Stable_Operations,M2: Vanilla PPO,34,25653319.914710283,0.650482529058508,10.760868651228098,0.010926927128495308
456,Stable_Operations,M2: Vanilla PPO,35,25689015.299295902,0.6515005832198909,8.797804910558668,0.011188740901213098
456,Stable_Operations,M2: Vanilla PPO,36,25672550.657368302,0.6515883642152519,10.830608218796145,0.011417185788628091
456,Stable_Operations,M2: Vanilla PPO,37,25334487.118183494,0.6516339376778418,9.63581536448264,0.011199403891673334
456,Stable_Operations,M2: Vanilla PPO,38,25624377.459807158,0.6495761542876217,12.422312020839646,0.010895953184076396
456,Stable_Operations,M2: Vanilla PPO,39,25430193.45006919,0.6496445739884599,11.69989949560601,0.011299399175542058
456,Stable_Operations,M2: Vanilla PPO,40,25537286.03915894,0.6533040946473305,8.427102566100222,0.011691139834473108
456,Stable_Operations,M2: Vanilla PPO,41,24858431.43556738,0.6519560408736522,12.11003674013245,0.011447507281308052
456,Stable_Operations,M2: Vanilla PPO,42,24906947.530437708,0.6491759614926718,10.65349194084701,0.011290137248178629
456,Stable_Operations,M2: Vanilla PPO,43,25554123.145246387,0.6503694400405274,10.247185981632686,0.011027478891801055
456,Stable_Operations,M2: Vanilla PPO,44,25571289.46601224,0.6516026496746674,12.319380594362341,0.01116315905477263
456,Stable_Operations,M2: Vanilla PPO,45,25382860.370233893,0.6526411366036309,9.166082639337164,0.011282768360661211
456,Stable_Operations,M2: Vanilla PPO,46,25836382.49507141,0.6509019351436272,10.212824712258913,0.011041610334816886
456,Stable_Operations,M2: Vanilla PPO,47,25521008.403390527,0.6527394958536374,9.330527747935944,0.011180122907302277
456,Stable_Operations,M2: Vanilla PPO,48,25605083.113511086,0.6507325246937767,9.98775442205491,0.011040227584676206
456,Stable_Operations,M2: Vanilla PPO,49,25655927.43392539,0.6518457639291674,8.97331228241742,0.011130885433377438
456,Stable_Operations,M3: PPO + Priors,0,18004753.261584878,0.704624097976127,13.966955352750434,0.013261370792210424
456,Stable_Operations,M3: PPO + Priors,1,17837996.5660128,0.7067490033744084,11.404986242564977,0.013192742547235178
456,Stable_Operations,M3: PPO + Priors,2,18224210.788975835,0.7005179134168338,10.187314632772619,0.012956895038650374
456,Stable_Operations,M3: PPO + Priors,3,18534242.54121971,0.7128951978379339,11.720617440589095,0.0128406991905831
456,Stable_Operations,M3: PPO + Priors,4,18299275.764776826,0.7110320327055755,11.040057060052629,0.012922908758593659
456,Stable_Operations,M3: PPO + Priors,5,18716086.439902306,0.7104961512292542,11.880577014726306,0.012719904417522482
456,Stable_Operations,M3: PPO + Priors,6,18726260.12842846,0.7019813711188173,11.35945825832743,0.0128973704623744
456,Stable_Operations,M3: PPO + Priors,7,18332463.061895132,0.707906121934423,10.86372740277856,0.012790601379299913
456,Stable_Operations,M3: PPO + Priors,8,18537485.217006207,0.7039629954056175,11.906671419134602,0.013005792449812616
456,Stable_Operations,M3: PPO + Priors,9,18448990.125448704,0.7079455768158195,10.979327654039796,0.012775569124704577
456,Stable_Operations,M3: PPO + Priors,10,18079886.555110335,0.7021551424320199,11.757893846703915,0.01342321495062828
456,Stable_Operations,M3: PPO + Priors,11,18361280.78834951,0.7098976521287131,11.33834632882926,0.01286103624805485
456,Stable_Operations,M3: PPO + Priors,12,18599571.991954505,0.7062866421679398,13.206462425477316,0.012757291147086128
456,Stable_Operations,M3: PPO + Priors,13,18740386.190069556,0.7048584507705428,12.71693107821397,0.012967640479934955
456,Stable_Operations,M3: PPO + Priors,14,18643739.891088784,0.7060836357265758,12.267227670206774,0.013021240792450092
456,Stable_Operations,M3: PPO + Priors,15,18326298.077264726,0.6998532264111886,12.3352585093508,0.013228058570426473
456,Stable_Operations,M3: PPO + Priors,16,18546035.959314585,0.7115465645110163,11.004889098646563,0.012587294851441319
456,Stable_Operations,M3: PPO + Priors,17,18569603.199207425,0.7070630179799624,12.001258025633518,0.012893453746796662
456,Stable_Operations,M3: PPO + Priors,18,18432926.93819976,0.7054385720630547,11.376374608375412,0.012911807139404588
456,Stable_Operations,M3: PPO + Priors,19,18861896.130289197,0.7051580102639297,10.363981922274426,0.012577035148519504
456,Stable_Operations,M3: PPO + Priors,20,18598935.77136433,0.7102483047966868,11.570143292717106,0.012903762834475778
456,Stable_Operations,M3: PPO + Priors,21,18082964.68843198,0.7038625656129472,10.504089475896565,0.013340255131623865
456,Stable_Operations,M3: PPO + Priors,22,18597890.644350052,0.7061479891920319,9.538315694532942,0.01276867740716045
456,Stable_Operations,M3: PPO + Priors,23,18657925.204763412,0.709216052759764,10.99215658113165,0.012647768807926524
456,Stable_Operations,M3: PPO + Priors,24,18743470.43739748,0.7045779967980575,10.482230550460233,0.012706881219776157
456,Stable_Operations,M3: PPO + Priors,25,18555906.207508326,0.7081049077605909,12.94915320749219,0.012706654024593466
456,Stable_Operations,M3: PPO + Priors,26,18282958.492371917,0.7022432119513425,11.570539071441843,0.013086566482577866
456,Stable_Operations,M3: PPO + Priors,27,18878269.778901696,0.708831483818558,13.222484780085834,0.012959879409552212
456,Stable_Operations,M3: PPO + Priors,28,18647926.582811654,0.7077273766010164,11.34350317419531,0.012807106301441341
456,Stable_Operations,M3: PPO + Priors,29,18155031.137854695,0.7067381867088837,11.662203572523186,0.012944709217134198
456,Stable_Operations,M3: PPO + Priors,30,18715031.504614472,0.7083387648392288,9.97185547065265,0.01261378301296714
456,Stable_Operations,M3: PPO + Priors,31,17981584.297032237,0.7036884201469074,10.381899230811221,0.01319650647559371
456,Stable_Operations,M3: PPO + Priors,32,18492692.725293756,0.702899506636039,11.22244005753925,0.01316799777132016
456,Stable_Operations,M3: PPO + Priors,33,18535620.059169054,0.7035464380951152,10.003427138547442,0.012905175954265454
456,Stable_Operations,M3: PPO + Priors,34,18391254.185337067,0.7075599789355541,11.468489257981926,0.013079247735760286
456,Stable_Operations,M3: PPO + Priors,35,18666810.462536693,0.7033548723052934,10.947367714679379,0.012711614450448284
456,Stable_Operations,M3: PPO + Priors,36,18691863.529410005,0.7071203138602568,10.626670044362676,0.013086245130686285
456,Stable_Operations,M3: PPO + Priors,37,18399441.11609292,0.7083199304143064,11.498243598710287,0.012810157740683639
456,Stable_Operations,M3: PPO + Priors,38,18233243.960305214,0.7006348460974016,9.724836147521494,0.01317153895122909
456,Stable_Operations,M3: PPO + Priors,39,18531314.355560422,0.7117026701838286,11.351351534623024,0.012768002411601394
456,Stable_Operations,M3: PPO + Priors,40,18690499.322636843,0.7104129846363006,10.007773556886878,0.012715496167426758
456,Stable_Operations,M3: PPO + Priors,41,18639531.090691447,0.7069243402421429,11.685122816561297,0.012632632587627438
456,Stable_Operations,M3: PPO + Priors,42,18223775.311814725,0.704248254789947,9.909761698337617,0.013085218031619066
456,Stable_Operations,M3: PPO + Priors,43,18758802.906709194,0.7063197606421786,10.097398625115737,0.012565215672643737
456,Stable_Operations,M3: PPO + Priors,44,18503081.146436572,0.7057189283022973,12.729221632797469,0.012740847705938524
456,Stable_Operations,M3: PPO + Priors,45,18635933.892389655,0.7057926545365465,11.124284320201337,0.012967899895009948
456,Stable_Operations,M3: PPO + Priors,46,18687655.53029239,0.7029833476659049,10.816243350778912,0.012771589558375231
456,Stable_Operations,M3: PPO + Priors,47,18856610.058915257,0.7042967609420858,11.95300055918983,0.012669596456963153
456,Stable_Operations,M3: PPO + Priors,48,18449140.428322077,0.7064873743140638,11.742633562634193,0.01312177976809011
456,Stable_Operations,M3: PPO + Priors,49,18085533.857884884,0.7046368770253204,12.924782180309435,0.013061062741737963
456,Stable_Operations,M1: Base-Stock,0,44788157.01674652,0.5728416572363259,0.0,0.008919816144300239
456,Stable_Operations,M1: Base-Stock,1,44763294.411865234,0.5728416572363259,0.0,0.00894901971469192
456,Stable_Operations,M1: Base-Stock,2,45062729.823791504,0.5728416572363259,0.0,0.008825124770562623
456,Stable_Operations,M1: Base-Stock,3,45176399.21258545,0.5728416572363259,0.0,0.008834043940378232
456,Stable_Operations,M1: Base-Stock,4,45326000.59313202,0.5728416572363259,0.0,0.008800008920307162
456,Stable_Operations,M1: Base-Stock,5,46275075.20055771,0.5728416572363259,0.0,0.008588733432907931
456,Stable_Operations,M1: Base-Stock,6,45001800.26263428,0.5728416572363259,0.0,0.008863413238285097
456,Stable_Operations,M1: Base-Stock,7,45598347.46878815,0.5728416572363259,0.0,0.008725525620555334
456,Stable_Operations,M1: Base-Stock,8,44424177.30551529,0.5728416572363259,0.0,0.008971861328631129
456,Stable_Operations,M1: Base-Stock,9,45387183.92953873,0.5728416572363259,0.0,0.008758942789748574
456,Stable_Operations,M1: Base-Stock,10,45724023.463918686,0.5728416572363259,0.0,0.008720553027315196
456,Stable_Operations,M1: Base-Stock,11,44973274.03829193,0.5728416572363259,0.0,0.008867002487638966
456,Stable_Operations,M1: Base-Stock,12,44711784.18104553,0.5728416572363259,0.0,0.008908530325437128
456,Stable_Operations,M1: Base-Stock,13,45175062.14017677,0.5728416572363259,0.0,0.008839972337413451
456,Stable_Operations,M1: Base-Stock,14,44739978.86482048,0.5728416572363259,0.0,0.008929804974793652
456,Stable_Operations,M1: Base-Stock,15,45478819.91064072,0.5728416572363259,0.0,0.008752722328911411
456,Stable_Operations,M1: Base-Stock,16,45096624.28997421,0.5728416572363259,0.0,0.008849814484589005
456,Stable_Operations,M1: Base-Stock,17,45587864.907318115,0.5728416572363259,0.0,0.008733136033533774
456,Stable_Operations,M1: Base-Stock,18,45695363.923511505,0.5728416572363259,0.0,0.008696537461555789
456,Stable_Operations,M1: Base-Stock,19,44913104.39683914,0.5728416572363259,0.0,0.008880349275244224
456,Stable_Operations,M1: Base-Stock,20,45456069.83018875,0.5728416572363259,0.0,0.008762184412316553
456,Stable_Operations,M1: Base-Stock,21,45755903.76423645,0.5728416572363259,0.0,0.008729951952813855
456,Stable_Operations,M1: Base-Stock,22,45935831.45367432,0.5728416572363259,0.0,0.008657012134274326
456,Stable_Operations,M1: Base-Stock,23,46284894.984954834,0.5728416572363259,0.0,0.008592940687701538
456,Stable_Operations,M1: Base-Stock,24,45899236.18918228,0.5728416572363259,0.0,0.008683745701208449
456,Stable_Operations,M1: Base-Stock,25,46060032.68859482,0.5728416572363259,0.0,0.008648180066582375
456,Stable_Operations,M1: Base-Stock,26,45012939.31628418,0.5728416572363259,0.0,0.00887975374388595
456,Stable_Operations,M1: Base-Stock,27,44731409.53947449,0.5728416572363259,0.0,0.008933120740778863
456,Stable_Operations,M1: Base-Stock,28,44961885.3930397,0.5728416572363259,0.0,0.00886098395070363
456,Stable_Operations,M1: Base-Stock,29,45456289.08930969,0.5728416572363259,0.0,0.008761650978441797
456,Stable_Operations,M1: Base-Stock,30,44762067.859264374,0.5728416572363259,0.0,0.008910165942792009
456,Stable_Operations,M1: Base-Stock,31,45256921.26541138,0.5728416572363259,0.0,0.008787401713304497
456,Stable_Operations,M1: Base-Stock,32,45225871.673397064,0.5728416572363259,0.0,0.008831253380170104
456,Stable_Operations,M1: Base-Stock,33,44685057.35525513,0.5728416572363259,0.0,0.008942482328777032
456,Stable_Operations,M1: Base-Stock,34,45415138.27564621,0.5728416572363259,0.0,0.008779944575777687
456,Stable_Operations,M1: Base-Stock,35,45544753.71524429,0.5728416572363259,0.0,0.00876279250461553
456,Stable_Operations,M1: Base-Stock,36,45122324.87541962,0.5728416572363259,0.0,0.008830607964656604
456,Stable_Operations,M1: Base-Stock,37,45322841.10456085,0.5728416572363259,0.0,0.008788391853909432
456,Stable_Operations,M1: Base-Stock,38,45035136.31825638,0.5728416572363259,0.0,0.008830565121270418
456,Stable_Operations,M1: Base-Stock,39,45651482.469833374,0.5728416572363259,0.0,0.008736912244035484
456,Stable_Operations,M1: Base-Stock,40,45658509.245918274,0.5728416572363259,0.0,0.008730960520804984
456,Stable_Operations,M1: Base-Stock,41,45868136.764434814,0.5728416572363259,0.0,0.00868767616250252
456,Stable_Operations,M1: Base-Stock,42,45861312.33104706,0.5728416572363259,0.0,0.008656308137854007
456,Stable_Operations,M1: Base-Stock,43,45178517.968631744,0.5728416572363259,0.0,0.008815213952333636
456,Stable_Operations,M1: Base-Stock,44,45551403.25658417,0.5728416572363259,0.0,0.008725380210349293
456,Stable_Operations,M1: Base-Stock,45,45177049.84675598,0.5728416572363259,0.0,0.008840492324276484
456,Stable_Operations,M1: Base-Stock,46,44960895.63214874,0.5728416572363259,0.0,0.008867663177562074
456,Stable_Operations,M1: Base-Stock,47,43825941.14862442,0.5728416572363259,0.0,0.009124036826048747
456,Stable_Operations,M1: Base-Stock,48,45630775.861003876,0.5728416572363259,0.0,0.008737730081048825
456,Stable_Operations,M1: Base-Stock,49,45676526.84249115,0.5728416572363259,0.0,0.008697231472953607
42,High_Volatility,M2: Vanilla PPO,0,10953943.252340794,0.6693294579318237,0.2241934381786392,0.026344301985225305
42,High_Volatility,M2: Vanilla PPO,1,11155698.717617512,0.668454929170674,0.25901289174593706,0.02567016269189039
42,High_Volatility,M2: Vanilla PPO,2,11178370.528878212,0.6650963784323304,0.24259368777791074,0.026764417682430514
42,High_Volatility,M2: Vanilla PPO,3,10942724.465716243,0.669419733346573,0.16740980591276372,0.024928717295940775
42,High_Volatility,M2: Vanilla PPO,4,10107652.250110626,0.6768900528232842,0.13616847055920536,0.025726725766040084
42,High_Volatility,M2: Vanilla PPO,5,10261401.51127243,0.6706529737492922,0.18800741718648661,0.026193092218901076
42,High_Volatility,M2: Vanilla PPO,6,11187562.585314512,0.6646457201549532,0.20423452698010192,0.02586247829123775
42,High_Volatility,M2: Vanilla PPO,7,10760671.33597231,0.6671573577968626,0.23218960491844506,0.027036110083803737
42,High_Volatility,M2: Vanilla PPO,8,10176580.540900826,0.6659824766846048,0.21400791236179634,0.0253979634206707
42,High_Volatility,M2: Vanilla PPO,9,10852073.892965436,0.6677898195944225,0.2061055597464807,0.026534398225715957
42,High_Volatility,M2: Vanilla PPO,10,11701181.003173351,0.6664488492039584,0.2733649209150319,0.024231470109850193
42,High_Volatility,M2: Vanilla PPO,11,10306305.679197192,0.665142765661888,0.25428064532158035,0.025830647675460932
42,High_Volatility,M2: Vanilla PPO,12,11730547.07551217,0.6685689665744842,0.21087556415002462,0.023908110128207177
42,High_Volatility,M2: Vanilla PPO,13,11369975.686003685,0.6628912243618864,0.2198736548939767,0.02739785412632948
42,High_Volatility,M2: Vanilla PPO,14,11274876.673605919,0.6658093129036465,0.19667398718304463,0.02632657988196273
42,High_Volatility,M2: Vanilla PPO,15,10511578.037910938,0.6596868799734389,0.22342929289273655,0.027814607087253838
42,High_Volatility,M2: Vanilla PPO,16,10558460.319556236,0.6706146959568736,0.18976905960280885,0.024162000042460878
42,High_Volatility,M2: Vanilla PPO,17,11334941.199074984,0.6660586948909026,0.2336263073661251,0.024243586018624752
42,High_Volatility,M2: Vanilla PPO,18,11174736.944745779,0.6693297114851523,0.2323183753530455,0.026932166313439754
42,High_Volatility,M2: Vanilla PPO,19,10748931.305797815,0.668066674233464,0.20655694523498613,0.02543451222816496
42,High_Volatility,M2: Vanilla PPO,20,9992564.776684046,0.6734280829299333,0.21221435464259425,0.02696920944039704
42,High_Volatility,M2: Vanilla PPO,21,10401211.456889153,0.6646216105848448,0.25689115861022604,0.02628366909600668
42,High_Volatility,M2: Vanilla PPO,22,10128536.89833641,0.6670137597536678,0.21217314362397036,0.027408437739779346
42,High_Volatility,M2: Vanilla PPO,23,10897942.524209023,0.6641095255685807,0.22132932333383035,0.026204692031116444
42,High_Volatility,M2: Vanilla PPO,24,10165413.356753469,0.6759716850775489,0.18856478641516491,0.025256997636047135
42,High_Volatility,M2: Vanilla PPO,25,10455714.941078663,0.6698583377762539,0.1983389566121834,0.027058962922152045
42,High_Volatility,M2: Vanilla PPO,26,10080596.560409069,0.665279595454406,0.25543168987660536,0.025919259905875264
42,High_Volatility,M2: Vanilla PPO,27,10695737.612995386,0.6705020039645861,0.20459848410494158,0.02494707946449188
42,High_Volatility,M2: Vanilla PPO,28,10044469.598758936,0.6673852435911831,0.1792186690295334,0.027946765641108574
42,High_Volatility,M2: Vanilla PPO,29,10238026.215258718,0.6691398356607741,0.22783133040914325,0.026780660844081854
42,High_Volatility,M2: Vanilla PPO,30,10528781.11924696,0.6671468117916977,0.2312186038460038,0.02590528261808169
42,High_Volatility,M2: Vanilla PPO,31,10551668.76025629,0.6700029096409875,0.22262780398301077,0.026760234712847428
42,High_Volatility,M2: Vanilla PPO,32,10260471.848382473,0.6744949442598253,0.18020274701110425,0.024719193129525988
42,High_Volatility,M2: Vanilla PPO,33,10373546.641588688,0.6734556470351816,0.21113582682974205,0.02596036188538288
42,High_Volatility,M2: Vanilla PPO,34,10034163.404935837,0.6677184686868259,0.22946725740922982,0.02797856127484297
42,High_Volatility,M2: Vanilla PPO,35,10444421.202106953,0.6647656563505432,0.2533990159055164,0.027519210125142086
42,High_Volatility,M2: Vanilla PPO,36,10540998.4056077,0.6678224092306938,0.22512531915024855,0.025950950528318188
42,High_Volatility,M2: Vanilla PPO,37,11488513.539435387,0.66257646481482,0.22766297312224593,0.025471800636474504
42,High_Volatility,M2: Vanilla PPO,38,10686218.816015363,0.6661709803396251,0.22151166129831112,0.02525189941433543
42,High_Volatility,M2: Vanilla PPO,39,10677482.101631403,0.6693062330165838,0.22331930664501143,0.025069564128194347
42,High_Volatility,M2: Vanilla PPO,40,11053321.34103489,0.668797186878614,0.19539386216350724,0.025252628740097035
42,High_Volatility,M2: Vanilla PPO,41,11049611.349724889,0.665192155678605,0.26517439858770814,0.024533263407303094
42,High_Volatility,M2: Vanilla PPO,42,11124864.580700994,0.6734121561096527,0.14190448184915974,0.023091605020182697
42,High_Volatility,M2: Vanilla PPO,43,10108752.69854021,0.6690788712416231,0.22099538153776274,0.02525171225006367
42,High_Volatility,M2: Vanilla PPO,44,10198715.975915194,0.6752706564949716,0.17436628570026955,0.02529886070577337
42,High_Volatility,M2: Vanilla PPO,45,10546549.391843796,0.6682598608142885,0.2554069674283434,0.025139385200527244
42,High_Volatility,M2: Vanilla PPO,46,11386893.300986767,0.6645592984458417,0.24801814601812072,0.024023697044135463
42,High_Volatility,M2: Vanilla PPO,47,11217544.309290886,0.67119485405494,0.19468846916841254,0.02319609432838603
