step,total_cost,sustainability_score,service_level,entropy_coef,curriculum_stage
159000,39338.3973,28615.4725,1.0000,0.010000,0
160000,49040.4617,63588.8753,1.0000,0.010000,0
161000,58058.3605,57666.4454,0.9854,0.010000,0
162000,40042.5488,31388.0926,1.0000,0.010000,0
163000,49949.4564,66554.0104,1.0000,0.010000,0
164000,55731.4002,52503.1221,0.9854,0.010000,0
165000,42260.9625,34521.4227,1.0000,0.010000,0
166000,52895.2721,69080.8930,1.0000,0.010000,0
167000,52713.5319,46993.1277,0.9844,0.010000,0
168000,40050.8512,36379.8496,1.0000,0.010000,0
169000,52652.0513,70734.3430,1.0000,0.010000,0
170000,49275.8074,41377.8042,0.9836,0.010000,0
171000,41164.3675,39812.3560,1.0000,0.010000,0
172000,54804.6427,74335.4779,1.0000,0.010000,0
173000,45553.9600,36090.7545,0.9834,0.010000,0
174000,40583.1386,42003.9477,1.0000,0.010000,0
175000,57931.4261,77212.8573,1.0000,0.010000,0
176000,42557.9018,30652.5457,0.9854,0.010000,0
177000,42006.9401,44318.1790,1.0000,0.010000,0
178000,60728.8869,78766.2632,1.0000,0.010000,0
179000,40019.4319,25435.1090,0.9842,0.010000,0
180000,44469.8131,47783.8043,1.0000,0.010000,0
181000,65733.6053,82731.5150,1.0000,0.010000,0
182000,36719.6341,20426.6514,0.9845,0.010000,0
183000,43900.9471,50639.2116,1.0000,0.010000,0
184000,69057.5278,81539.6709,0.9855,0.010000,0
185000,32717.7778,19243.9739,1.0000,0.010000,0
186000,44363.7387,54797.7932,1.0000,0.010000,0
187000,66809.8157,78015.2417,0.9827,0.010000,0
188000,33946.6232,20727.6502,1.0000,0.010000,0
189000,43389.5121,55349.9916,1.0000,0.010000,0
190000,61355.9602,69824.4370,0.9862,0.010000,0
191000,36640.3578,24343.5875,1.0000,0.010000,0
192000,45146.5174,59090.9794,1.0000,0.010000,0
193000,59768.5498,65472.0549,0.9834,0.010000,0
194000,37434.3264,27001.0068,1.0000,0.010000,0
195000,46039.6268,62155.4566,1.0000,0.010000,0
196000,58995.1917,60373.2044,0.9821,0.010000,0
197000,38690.3991,29621.5829,1.0000,0.010000,0
198000,47129.8401,64061.2100,1.0000,0.010000,0
199000,55557.1524,54166.9819,0.9844,0.010000,0
200000,39771.5983,32099.1977,1.0000,0.010000,0
201000,50203.2690,66119.5635,1.0000,0.010000,0
202000,53277.0479,48213.6276,0.9864,0.010000,0
203000,40429.4813,34852.6352,1.0000,0.010000,0
204000,51153.3764,69149.5267,1.0000,0.010000,0
205000,50728.2357,43456.4863,0.9856,0.010000,0
206000,41731.0437,37953.2258,1.0000,0.010000,0
207000,53917.8413,71923.6525,1.0000,0.010000,0
208000,48079.6427,38388.1354,0.9834,0.010000,0
209000,40770.8342,40218.4097,1.0000,0.010000,0
210000,54807.5192,74453.7980,1.0000,0.010000,0
211000,44380.7852,33153.8547,0.9859,0.010000,0
212000,43153.5052,43793.5471,1.0000,0.010000,0
213000,59522.8249,77521.8579,1.0000,0.010000,0
214000,40265.9842,27361.7785,0.9843,0.010000,0
215000,37581.8368,44250.7152,1.0000,0.010000,0
216000,56521.2327,77624.2409,1.0000,0.010000,0
217000,36464.4705,22286.3416,0.9848,0.010000,0
218000,39557.0952,47681.7958,1.0000,0.010000,0
219000,60461.7774,81528.4993,1.0000,0.010000,0
220000,33575.7680,17249.1330,0.9858,0.010000,0
221000,39317.6966,51035.1710,1.0000,0.010000,0
222000,60820.7768,76803.2256,0.9802,0.010000,0
223000,32994.2067,19534.4872,1.0000,0.010000,0
224000,40425.2757,53113.4911,1.0000,0.010000,0
225000,58310.3401,71023.6253,0.9823,0.010000,0
226000,34039.3447,21912.0246,1.0000,0.010000,0
227000,40559.1875,55968.6557,1.0000,0.010000,0
228000,57007.1465,65841.6683,0.9835,0.010000,0
229000,35278.3713,24884.7387,1.0000,0.010000,0
230000,41006.1794,57753.6647,1.0000,0.010000,0
231000,53416.0424,59776.2013,0.9849,0.010000,0
232000,35412.6683,26899.9090,1.0000,0.010000,0
233000,39009.9774,59454.4342,1.0000,0.010000,0
234000,50239.6582,53894.0785,0.9819,0.010000,0
235000,37438.4678,29475.8338,1.0000,0.010000,0
236000,42621.8799,62542.1113,1.0000,0.010000,0
237000,49970.0758,49385.2605,0.9819,0.010000,0
238000,37285.6578,31926.5001,1.0000,0.010000,0
239000,43982.3791,64452.2092,1.0000,0.010000,0
240000,47662.9834,44001.8545,0.9865,0.010000,0
241000,35816.9481,34654.4194,1.0000,0.010000,0
242000,43762.4900,67456.7608,1.0000,0.010000,0
243000,45202.5828,39134.6758,0.9818,0.010000,0
244000,36392.1966,37280.6682,1.0000,0.010000,0
245000,45931.0406,69875.3822,1.0000,0.010000,0
246000,42957.9146,34042.4505,0.9824,0.010000,0
247000,39070.1076,40170.1322,1.0000,0.010000,0
248000,52805.1039,72912.2075,1.0000,0.010000,0
249000,41271.8081,29261.3552,0.9827,0.010000,0
250000,37793.6957,42532.7034,1.0000,0.010000,0
251000,53338.3840,74880.3308,1.0000,0.010000,0
252000,37770.0145,23762.1540,0.9829,0.010000,0
253000,39282.0070,45054.7184,1.0000,0.010000,0
254000,58133.4316,78387.0953,1.0000,0.010000,0
255000,34729.7075,18945.1350,0.9852,0.010000,0
256000,40738.2930,47927.9291,1.0000,0.010000,0
257000,62205.8032,76801.1018,0.9864,0.010000,0
258000,31505.5867,17632.7926,1.0000,0.010000,0
259000,38978.0255,50224.8699,1.0000,0.010000,0
260000,58060.8628,71583.9863,0.9877,0.010000,0
261000,33521.7418,20443.0978,1.0000,0.010000,0
262000,40492.2147,53445.3023,1.0000,0.010000,0
263000,57191.5188,66967.4005,0.9833,0.010000,0
264000,33901.3848,22815.5638,1.0000,0.010000,0
265000,38352.8299,54889.6512,1.0000,0.010000,0
266000,52899.6898,61265.8393,0.9855,0.010000,0
267000,34231.8826,25065.9533,1.0000,0.010000,0
268000,38919.9698,57626.9335,1.0000,0.010000,0
269000,50828.4499,55963.8784,0.9854,0.010000,0
270000,35613.4906,27893.1288,1.0000,0.010000,0
271000,40188.6746,60083.5881,1.0000,0.010000,0
272000,49417.2550,50785.7331,0.9837,0.010000,0
273000,35943.3461,30203.3688,1.0000,0.010000,0
274000,41628.0232,63191.9802,1.0000,0.010000,0
275000,47191.9005,46444.9367,0.9848,0.010000,0
276000,36151.0711,33125.0234,1.0000,0.010000,0
277000,43762.0525,65664.2058,1.0000,0.010000,0
278000,45869.2933,41095.2817,0.9841,0.010000,0
279000,37863.2065,35468.2694,1.0000,0.010000,0
280000,45892.7499,67515.1604,1.0000,0.010000,0
281000,42880.5095,35785.4018,0.9857,0.010000,0
282000,35627.1255,37902.6815,1.0000,0.010000,0
283000,46878.4046,69738.9364,1.0000,0.010000,0
284000,42049.5979,30998.9696,0.9820,0.010000,0
285000,37374.2139,40480.4251,1.0000,0.010000,0
286000,49655.9676,72031.2734,1.0000,0.010000,0
