step,total_cost,sustainability_score,service_level,entropy_coef,curriculum_stage
455000,140934.1692,63496.0662,1.0000,0.010000,0
456000,112730.6479,49773.6097,0.9850,0.010000,0
457000,76639.7309,31213.8659,1.0000,0.010000,0
458000,144454.4492,64845.3397,1.0000,0.010000,0
459000,101376.6671,44256.6345,0.9881,0.010000,0
460000,83953.8567,35144.3768,1.0000,0.010000,0
461000,151252.3847,68769.2573,1.0000,0.010000,0
462000,92220.8795,39672.4663,0.9853,0.010000,0
463000,89294.5840,37973.1675,1.0000,0.010000,0
464000,156627.4067,71923.5432,1.0000,0.010000,0
465000,82021.7388,34407.2108,0.9816,0.010000,0
466000,94779.0363,40453.0315,1.0000,0.010000,0
467000,160802.3380,74271.8348,1.0000,0.010000,0
468000,71627.3377,29224.8852,0.9859,0.010000,0
469000,101420.6240,43424.1210,1.0000,0.010000,0
470000,167334.0810,76855.9875,1.0000,0.010000,0
471000,61523.6249,24194.6356,0.9858,0.010000,0
472000,105974.5488,46155.7897,1.0000,0.010000,0
473000,172013.5958,79635.1475,1.0000,0.010000,0
474000,51805.4864,18940.3170,0.9842,0.010000,0
475000,111652.8366,48665.4566,1.0000,0.010000,0
476000,171314.6471,78273.7428,0.9862,0.010000,0
477000,46962.3160,17543.9420,1.0000,0.010000,0
478000,117511.0856,51415.6016,1.0000,0.010000,0
479000,161773.4271,74163.5205,0.9821,0.010000,0
480000,51047.3614,20206.5236,1.0000,0.010000,0
481000,121437.1872,55130.7235,1.0000,0.010000,0
482000,150164.2772,69634.8154,0.9832,0.010000,0
483000,56733.2705,22475.7362,1.0000,0.010000,0
484000,125673.4809,56586.5498,1.0000,0.010000,0
485000,137241.1931,63140.3295,0.9844,0.010000,0
486000,62411.9076,25392.2957,1.0000,0.010000,0
487000,130067.0662,58966.3169,1.0000,0.010000,0
488000,126007.4513,57389.1548,0.9858,0.010000,0
489000,69068.8952,28249.5695,1.0000,0.010000,0
490000,136568.6420,61846.7064,1.0000,0.010000,0
491000,117458.2994,52486.7488,0.9831,0.010000,0
492000,74026.3056,31006.0507,1.0000,0.010000,0
493000,140955.8969,65210.5697,1.0000,0.010000,0
494000,107394.5940,48077.4919,0.9807,0.010000,0
495000,81669.8107,34547.5757,1.0000,0.010000,0
496000,150370.2131,69103.3537,1.0000,0.010000,0
497000,97730.7709,43204.0095,0.9864,0.010000,0
498000,83989.9187,36431.6977,1.0000,0.010000,0
499000,152084.3677,70483.7823,1.0000,0.010000,0
500000,85810.6481,37285.9994,0.9871,0.010000,0
501000,91614.2949,39232.2732,1.0000,0.010000,0
502000,156927.4180,73078.9027,1.0000,0.010000,0
503000,76309.7790,32051.7462,0.9842,0.010000,0
504000,96914.9227,42087.2803,1.0000,0.010000,0
505000,164000.7539,76887.6408,1.0000,0.010000,0
506000,66541.7675,26947.8679,0.9812,0.010000,0
507000,103182.2428,45015.2697,1.0000,0.010000,0
508000,171079.5308,79992.9345,1.0000,0.010000,0
509000,56303.6111,21596.7923,0.9855,0.010000,0
510000,108799.5663,47581.6800,1.0000,0.010000,0
511000,174716.6934,81661.5924,1.0000,0.010000,0
512000,45892.8119,15894.1121,0.9873,0.010000,0
513000,114111.1854,49429.1534,1.0000,0.010000,0
