step,total_cost,sustainability_score,service_level,entropy_coef,curriculum_stage
487000,102816.4769,59344.5511,1.0000,0.010000,0
488000,96430.5561,57798.4896,0.9810,0.010000,0
489000,57462.0279,28648.1647,1.0000,0.010000,0
490000,106037.5838,62626.9127,1.0000,0.010000,0
491000,88311.5385,52852.0966,0.9839,0.010000,0
492000,62304.7159,30899.2974,1.0000,0.010000,0
493000,108722.0316,63776.1391,1.0000,0.010000,0
494000,81680.1141,46728.5625,0.9773,0.010000,0
495000,65740.8642,32792.3142,1.0000,0.010000,0
496000,112028.4911,66022.3083,1.0000,0.010000,0
497000,73812.2786,41398.5126,0.9810,0.010000,0
498000,69415.6929,35581.4282,1.0000,0.010000,0
499000,116639.8391,69008.7364,1.0000,0.010000,0
500000,67525.3372,36197.7116,0.9835,0.010000,0
501000,71996.3223,37623.4414,1.0000,0.010000,0
502000,115325.8493,70877.8740,1.0000,0.010000,0
503000,58769.5518,31035.1211,0.9852,0.010000,0
504000,76834.3285,40997.4978,1.0000,0.010000,0
505000,120920.4064,74312.1404,1.0000,0.010000,0
506000,53517.2734,25896.7373,0.9779,0.010000,0
507000,81779.0228,43761.5933,1.0000,0.010000,0
508000,124600.0765,77308.0522,1.0000,0.010000,0
509000,46043.6467,20923.7522,0.9821,0.010000,0
510000,85488.4834,46340.7596,1.0000,0.010000,0
511000,125339.0849,79983.0542,1.0000,0.010000,0
512000,39857.7511,16313.1078,0.9836,0.010000,0
513000,87396.6077,50182.8561,1.0000,0.010000,0
